"id","terminal_id","tokens","cash","created_at","signature","__dt"
"43751","11","20.0","20.00","1612086515","c80be64f8c65c93c7b999cb810b7f75f7f3e86627d33bc3a5d9c08e7cad68cfd","2021-01-31 00:00:00.000"
"43755","11","20.0","20.00","1612086536","7b7c82911ea35f2f2c5054ee908bda11fb6fc2c1eae6bdcdc39c79a2796ac86c","2021-01-31 00:00:00.000"
"43563","11","20.0","20.00","1612083340","062a219e1906920ba2044ac5172f26ba18567d2116fa3f2c59801f457503ef08","2021-01-31 00:00:00.000"
"34803","2","7.0","7.00","1611373929","51da1951b4b1533c06a5d32e3bf5cef5a8b4aad7b0bf14bd4d34904015c58a64","2021-01-23 00:00:00.000"
"60818","7","6.0","6.00","1613963033","b93809040f307441c961ca5d598a8fb8df9c4a924d930960cff311f314a3fe40","2021-02-22 00:00:00.000"
"36377","5","18.0","18.00","1611469769","765b2b4404f3243215191163f035458d6fa83dde46b5f495ee01405a28e03373","2021-01-24 00:00:00.000"
"42996","11","15.0","15.00","1612067462","f523ac6158bde136efd603cccf276317b628a5ff7725ab22ed666e6562b531b0","2021-01-31 00:00:00.000"
"61698","5","29.0","28.00","1614141338","b31eac0bf729ae0726a3cb73714d2fb0075f82c33743ded7055a7568a2976111","2021-02-24 00:00:00.000"
"19934","12","12.0","12.00","1610094552","52efbfaed9ab613b314e7f9141635957ad56966ebd5f41b656b3a0ebb8930ea9","2021-01-08 00:00:00.000"
"66419","15","20.0","20.00","1615190515","1c3dfda45eff2beb1007ba39acfec276589aba7009718d05cbba8c0e361f279f","2021-03-08 00:00:00.000"
"66515","7","2.0","2.00","1615206611","f57fa06ca162596656e24c7334f3a9e8580db76b0d28dfec7830a9d1d021df41","2021-03-08 00:00:00.000"
"64168","17","6.0","6.00","1614735736","cf95eb61469b8f950110a6f073dda24a90228d0238b6a35b040de8420e22b7f7","2021-03-03 00:00:00.000"
"61773","14","10.0","10.00","1614154219","7f8f181d13ff4f3b12b383e4b735a678f76405bd07da1a4424715ed12a212c1c","2021-02-24 00:00:00.000"
"66345","7","7.0","7.00","1615180769","4662026f03d6a634c80860b52aec4df140aba0a605cc26d21f945107924155f1","2021-03-08 00:00:00.000"
"44121","14","1.0","1.00","1612098571","f075eeaef3d56485aa5be8d34c055222c865a74ab01b821fb7249dc028b92cfa","2021-01-31 00:00:00.000"
"44122","14","5.0","5.00","1612098598","63efb586026714b027450399922edee0456a4c667ce504d5e99f257ab48fc9db","2021-01-31 00:00:00.000"
"61824","4","6.0","6.00","1614162335","9f4b9217903bd2b3a4429c87ab3f89dfab6f7a5ca53fbc1e9aa1aa2f956a5d87","2021-02-24 00:00:00.000"
"66589","4","40.0","40.00","1615211699","f58b105b480cfb93207c9b1e6f2077ccdb51a5c711c0c0e1695ee3eb2675ab82","2021-03-08 00:00:00.000"
"43452","9","20.0","20.00","1612079398","e1c823248e0b76868996a313c2b78512e1fc69aa9015ee1ad8afb95415519ec3","2021-01-31 00:00:00.000"
"57108","19","9.0","9.00","1613375745","ac0e155aa263ae65762d6a3e8ab5ee29d9eb55f051b7f22d3a82508c70703178","2021-02-15 00:00:00.000"
"1","1","10.5",,,"testtxn","2021-02-24 00:00:00.000"
"61696","18","3.0","3.00","1614140482","4e2268669cceebdfad071dc64fbeae321beb1b617a055a58636f220912a2b319","2021-02-24 00:00:00.000"
"57030","2","6.0","6.00","1613371983","8a70a327b7d61e17563d13d708058a96e92b4ec3bd84db29b87748d80d4f2a4c","2021-02-15 00:00:00.000"
"35238","14","2.0","2.00","1611386845","1f521b1cd0c79e81f5b5f396f4757ee82c0d2b63016ddf4088fb7849cab04757","2021-01-23 00:00:00.000"
"60794","2","1.0","1.00","1613958286","c17c5f92b2a862dbe720409ec51f1541c19d4c7ada9dd39ced9fa9a53c0bc6ee","2021-02-22 00:00:00.000"
"36165","12","6.0","6.00","1611463201","4ea1ebafdd855d5c6bfe7ab535011ea048c0d804f7c751bdf90b202a948b1c4d","2021-01-24 00:00:00.000"
"44141","16","40.0","40.00","1612102043","ac9fecc8b4741cdd05ad2485ccc085019516fd2a443c8828a8e57ae5d8e5e773","2021-01-31 00:00:00.000"
"19839","12","23.0","22.00","1610091237","e3619d1508bed046448657434f2dd1ce806a7037503d9837db3a0c848cc456aa","2021-01-08 00:00:00.000"
"57033","5","20.0","20.00","1613372333","0b8426aa26215d9a413f5caf2beb486d681231b3125ff009ca20da98ceb6e894","2021-02-15 00:00:00.000"
"43918","10","8.0","8.00","1612090382","79d083f838a16c72ed0a8a5127ed298f52d82f1615667d56da784e84776d4578","2021-01-31 00:00:00.000"
"66953","19","4.0","4.00","1615344467","ee8346324f5f02780f8d6d13367eeb7ba6b99d81078282c8c453ddd3a160ddae","2021-03-10 00:00:00.000"
"66898","6","20.0","20.00","1615334908","9acf3325b954880fbe77f42fcddabfc01b3773176f32451f18d5d08c58f43917","2021-03-10 00:00:00.000"
"36912","19","5.0","5.00","1611485386","cdfdb844fe90d57f0fe3d3cc37639d2e8c2ff32be293c2d4cfe46c740028a86f","2021-01-24 00:00:00.000"
"66420","6","40.0","40.00","1615190961","12a4fd5f83b40eb450a51f2df3d12bcb372391843e19ff78899f64f8b45b2631","2021-03-08 00:00:00.000"
"33025","9","40.0","40.00","1611149647","efca5f57d5fb1d496fe2accf10ebdc267dd3506a56517f57d2be307bda3b64ed","2021-01-20 00:00:00.000"
"61706","15","12.0","12.00","1614142598","856811b16e48094ef6a46ce8a647bc42cb923e7964669278d73bec69bd9f5984","2021-02-24 00:00:00.000"
"67039","8","52.0","50.00","1615364992","adfd9b80353c21b2eec0f0554487d360c32c2689a2e8c30d77a806615fc43ef6","2021-03-10 00:00:00.000"
"60782","2","6.0","6.00","1613956693","b4a9b62789a3cb3fc376cd8426d21f6ec3e950106eb404db220b80024374cd81","2021-02-22 00:00:00.000"
"57084","14","10.0","10.00","1613374868","45dc68e51bb7a8dc935753ac51ccafd65f3ddf56bf5fa8388fcd5371b1701fd8","2021-02-15 00:00:00.000"
"43436","13","40.0","40.00","1612078744","982d9c233bdc054b91c6c18340a4c68e27b35dfc875911874502492785cef5a9","2021-01-31 00:00:00.000"
"36444","7","20.0","20.00","1611470942","b961abdf365408dafeb8594017d9dbc0e6cebecf34ae72fd67583df98716d041","2021-01-24 00:00:00.000"
"61616","2","10.0","10.00","1614131304","de0c592339d0753b51ae68b9aeb3484a39127eaf23e23b08e49567aed6d45e00","2021-02-24 00:00:00.000"
"60740","6","10.0","10.00","1613952518","794e6792ba6754eaacad0771e002c902fa000cd174a62007d7b95fc202c1419d","2021-02-22 00:00:00.000"
"64420","5","12.0","12.00","1614774610","70ee866c5eef7851fb13325c30011d25315abc2de4900d6c4effe73dbc6b552d","2021-03-03 00:00:00.000"
"67160","5","6.0","6.00","1615383113","dff39fac73d4b9f39d0a78668ffc9588f5a3a405a65fa48dd8b304b6f283d204","2021-03-10 00:00:00.000"
"60819","2","52.0","50.00","1613963305","ec17a6ef2aa3488ddd860cad643baa04cb8e12704ef2b59d1b529931b53bca82","2021-02-22 00:00:00.000"
"66624","13","11.0","11.00","1615244972","89976c2096b7b81e3c2d498d9bbd467b7cdaef4af825eb81676ddbe4358809cb","2021-03-08 00:00:00.000"
"32895","19","6.0","6.00","1611137499","3ed6607c7451d364b3dd495eeb15cfb135838a28c209eb7cf649c8e4ff7f8e11","2021-01-20 00:00:00.000"
"61727","11","10.0","10.00","1614146965","ccb2cffee9b702666178df0c7780b455458fdb1420287c751ce1f3c43e265838","2021-02-24 00:00:00.000"
"36574","7","15.0","15.00","1611474830","d49963366de855642dc44fee5f1cf0a7438e06c0f61818275e248ebc4522d3ae","2021-01-24 00:00:00.000"
"20640","3","6.0","6.00","1610145000","ad1261c35b817ad72973fd01493e40437b479c9be1f2a6b25d521b2b83904839","2021-01-08 00:00:00.000"
"19832","12","40.0","40.00","1610091086","a74544b2d1bff0c3a34215c608b84ab455641a09ee090b77786ab457e2cb8a1e","2021-01-08 00:00:00.000"
"66603","2","1.0","1.00","1615214938","ef769b8def8330a1b41efc6e36d827801e74c7e2714080289eed4cc27c65ad26","2021-03-08 00:00:00.000"
"34730","2","16.0","16.00","1611371617","d86e89fac8084265f82d9a29e173370e5e51a840a6a725a2dcf26703a54326e1","2021-01-23 00:00:00.000"
"36110","14","33.0","32.00","1611460865","33ba6581ef0c4d9f114aa135823716dfb4357dd34681b5e298b2921914a33e86","2021-01-24 00:00:00.000"
"43388","15","10.0","10.00","1612077499","f286e174fca3e9dd2954fb921b59b053a4e64588263c7e3411d537ddbfa23730","2021-01-31 00:00:00.000"
"35973","7","20.0","20.00","1611456839","d8adaef48b52bad2fc34eac82c1cea89a448d50422546d7e6130552e10fc42bb","2021-01-24 00:00:00.000"
"35974","7","20.0","20.00","1611456856","3be2dd7ff5f88f0df462af2537323b96a224a0c636d4307836d09e4e7fc3b759","2021-01-24 00:00:00.000"
"44146","16","40.0","40.00","1612102780","cfdc18e732a0a3f52cf18f3f40cb969746f3e36047bcba6a19f6b31dab852876","2021-01-31 00:00:00.000"
"67113","2","20.0","20.00","1615378290","8b7a9f889cf1ecc13a67f51f9b609add1e97c0ae23eb274223eec26dda543d21","2021-03-10 00:00:00.000"
"34581","9","13.0","13.00","1611363042","d824dea81149994e10fac4f0ea5bf1cac1b9c912a14cd3c91f7b0055222eefbc","2021-01-23 00:00:00.000"
"35662","19","10.0","10.00","1611397967","d414836a1b1548aeb10d0f2b141b4b97bf57edd1adea1502ea10df58b73995fb","2021-01-23 00:00:00.000"
"66981","15","5.0","5.00","1615349124","6c5a45e66ce6170de739a43d9aacf8ca1a165e1b80bd9eb579198acb5e44b42e","2021-03-10 00:00:00.000"
"35235","14","16.0","16.00","1611386733","81c70f35ca144f05671997a81dbf76909792046628f889e6658748a2c5627ac2","2021-01-23 00:00:00.000"
"36055","11","5.0","5.00","1611459794","72a78c39c644b581c0c6a5e77aca8c0a32650f5eb61751e7db9a3b5094cae47e","2021-01-24 00:00:00.000"
"67229","15","20.0","20.00","1615420359","c307df46aa2a3fb00c7555e1055620ff9f5571fb6a4da726dbf704a227b1c662","2021-03-10 00:00:00.000"
"67006","5","6.0","6.00","1615354201","ce04e16344f812644a41c1dd2b4c6925cc27b28bf69dc5e3aa785de509d93a91","2021-03-10 00:00:00.000"
"64400","2","5.0","5.00","1614771342","3904639f1b49a171fa1ee2caab2796fc95ef27694ecd7867178766bcf916855a","2021-03-03 00:00:00.000"
"58631","5","15.0","15.00","1613639438","1dc9399d5d2ff3186a513a915154a981aa1e42e9c20d5cf67242e4d756bd9d52","2021-02-18 00:00:00.000"
"36837","19","10.0","10.00","1611482674","b6e74d7ec2e7b30371a0280b4c9909c8381dda93693d230e2cc062fb79858aab","2021-01-24 00:00:00.000"
"44123","14","1.0","1.00","1612098759","37b1262aa6ceb84c65684bed091d78da68064b764cd116bd58cc7058d27ec719","2021-01-31 00:00:00.000"
"35401","9","20.0","20.00","1611392064","0fe88aa0f664ffbda29615dd5d257ffe77d13baafe739d98b40d0c23d883375f","2021-01-23 00:00:00.000"
"58621","14","11.0","11.00","1613626828","6760b2a4cd3edc5df25a5e2f51f72f980b9f824ee3148a24fe7384471743fe2a","2021-02-18 00:00:00.000"
"42737","3","6.0","6.00","1612061463","eb84cd32c1c77f7037f4619239708e77ef5d47f03d704b90998deef7de12ed01","2021-01-31 00:00:00.000"
"27695","2","1.0","1.00","1610603730","c48964eb55b9f21491b32f3d558b4454183b1bc69f7734e2cf79a1754c4b9079","2021-01-14 00:00:00.000"
"43739","10","1.0","1.00","1612086379","49107484726fe23f28321cb34fb1fa9347529b9db0b7100d6c6932df1667e185","2021-01-31 00:00:00.000"
"42939","7","15.0","15.00","1612066372","8ad12e1984045c4a6de9e817472ec6422f5fb802b7d75fc6fcd3f3781907e3ff","2021-01-31 00:00:00.000"
"39074","4","20.0","20.00","1611729048","f935854f47fe200b8b81f0ed29b941810fc930f2287d38d466183f0e57439e73","2021-01-27 00:00:00.000"
"56929","7","7.0","7.00","1613364225","43939846dda350b31f3569fc774dff3735ff3d9c719d7cc6087168a7d63fa347","2021-02-15 00:00:00.000"
"51802","15","4.0","4.00","1612864913","3aafbd5d9791ebc915483087602ff20adf99c4edfb85ea106855da3a8ce2852f","2021-02-09 00:00:00.000"
"42736","9","20.0","20.00","1612061449","a6e94be938462bdab6df39808a6188f80193e6e78090a894b2ed5a9cdc6111a5","2021-01-31 00:00:00.000"
"58632","19","10.0","10.00","1613641007","2f393db7df72565f45a3d3f486775d006c664c51feacc13b2455a1d8295d87e4","2021-02-18 00:00:00.000"
"66574","10","4.0","4.00","1615210097","56b84a298b3b91a9a2f3dfb6e0ba41bcb436f06ecba8b47e6e7204ba49b94c6c","2021-03-08 00:00:00.000"
"66316","17","7.0","7.00","1615175355","27c8cb65a6c8691600ccd5b0e7a2b59654bb33cd6fe0cd1481a1294f0d68cd82","2021-03-08 00:00:00.000"
"34940","2","99.0","92.00","1611377733","8f2da769df9d6643e80e48a97f367624acf463549400b62af6ce73d43bf1d426","2021-01-23 00:00:00.000"
"35308","11","20.0","20.00","1611388690","aeedf11942c9b9ecc96587b2c949201ba351ddf2d69be2cff1c2dbadf7226248","2021-01-23 00:00:00.000"
"35365","19","6.0","6.00","1611390716","711ef061842a8983e258c86c735582163891e0d8493d035498e4f029958de8f6","2021-01-23 00:00:00.000"
"42631","2","20.0","20.00","1612055718","0719843d943dfb41a5981f0cb370bbfad6f98c8e779b926eb055764ca76f4f9b","2021-01-31 00:00:00.000"
"43559","11","20.0","20.00","1612083325","925fd335c91e5cd1fb06725e8aaf3e2b8495bd69174c767e008ae0f224a2ed2d","2021-01-31 00:00:00.000"
"44099","3","20.0","20.00","1612097433","5bbfebafb2011167daed7db13524822b599688c130c49543d746adcce48f1752","2021-01-31 00:00:00.000"
"42629","2","20.0","20.00","1612055475","c3bd750674a107702fedf14e61c1b61e208a0076edfe51cec8edb7b4f75d00d3","2021-01-31 00:00:00.000"
"64324","14","6.0","6.00","1614763507","0ca7fc7ca6ab17f05ac423a9d5033a4d5dd00433171243b16f5c2fdc43123dd0","2021-03-03 00:00:00.000"
"27881","14","14.0","14.00","1610616866","91dab2f00eeaabfa558ef2a4ed94cc4be157c08e4cdafefecf40c0a8faddf744","2021-01-14 00:00:00.000"
"19845","3","10.0","10.00","1610091707","3b1d72296fbd42cf18e06738f73df10dc1da55f163833973534c2f8596ee33ee","2021-01-08 00:00:00.000"
"35320","19","13.0","13.00","1611388967","148b3896db34744ee8edcde71f45b43372db54b88b12ff87d3e0469c62a4bfdf","2021-01-23 00:00:00.000"
"43334","18","25.0","25.00","1612075682","91e117bfcd5e378d961476ec851ab002baab6eec5e337901f1b292b63f087ed1","2021-01-31 00:00:00.000"
"44079","10","20.0","20.00","1612096385","95bc350dcc84fadc5cff7dfb45fac5f7f506d99afdd46a8fdd85f9bf8caefb00","2021-01-31 00:00:00.000"
"61705","7","18.0","18.00","1614142112","fff35cc1e532628fc7db60c1374d3a8bc76cb36341db8fcdd46d490fb4a571e2","2021-02-24 00:00:00.000"
"57008","11","20.0","20.00","1613370839","e77f8e53b4d5d121f768a1b7cf8730ff16b15d7c6a52f001ed0650c529d16ad8","2021-02-15 00:00:00.000"
"57009","11","20.0","20.00","1613370854","3ac3f850a6fb667710cf80087969417f2dbb6637d04e5ba85ce32a36c6afde08","2021-02-15 00:00:00.000"
"36923","10","14.0","14.00","1611485596","9b22543734feff9371be0d0fbf3e671a0187152f0343bb06321e5a32bcef04b1","2021-01-24 00:00:00.000"
"51555","18","20.0","20.00","1612844576","f0f34608e36f4c45ff151f414c1f74863dea9b3a417c5b731e18c2a30368ad57","2021-02-09 00:00:00.000"
"67061","6","20.0","20.00","1615369624","1d4db24e4a227c709e39f35741fd7c5c08955622a9ec6306fc5f0b82112b390d","2021-03-10 00:00:00.000"
"61777","10","15.0","15.00","1614155276","60fed52e0e3a22598949246f3376c63dfa3bb4b96585f72675e399ed7e7434d3","2021-02-24 00:00:00.000"
"1","1","0.0",,,"testtxn","2021-02-24 00:00:00.000"
"1","1","0.0",,,"testtxn","2021-02-24 00:00:00.000"
"60761","6","1.0","1.00","1613954767","10df2790aa065ef0ad2294254f8b443c5ef8ef17103ab54925fc2df3e5f437a2","2021-02-22 00:00:00.000"
"58624","6","6.0","6.00","1613631556","38b4ea4c93ec5bc99004b59e74e20dddff8cec3c6bec04a9155c6bf55aefff03","2021-02-18 00:00:00.000"
"66952","19","4.0","4.00","1615344434","2e7ceda46d86d052f19e7e3793f22c92ce3ae806d72ffa63c26f8e6e1f9fb3f6","2021-03-10 00:00:00.000"
"64288","2","31.0","30.00","1614756134","bd216481b9ec159ab30dd58363a55a34c7c26d8ffc5ba3ab2a17388087634df5","2021-03-03 00:00:00.000"
"36916","2","41.0","40.00","1611485510","307a3336976995a50702a74bab8b05406d01c16327e788543c34032dbb2e09be","2021-01-24 00:00:00.000"
"32528","19","40.0","40.00","1611117090","a5d453abe43d2e8c842868149b3dcd59cde5c60e5f6ec1200da706e328e378c1","2021-01-20 00:00:00.000"
"51804","18","1.0","1.00","1612865236","3ffab437ce793d64b30c10eb0e0ec2eb5d3b47750df199da1ade503bb3bfd1d2","2021-02-09 00:00:00.000"
"61782","14","5.0","5.00","1614155923","2ec2047b8c52d2b33e3ee5ac7843e3fd0e7a0b0e684dd91f8aaab51676a872b3","2021-02-24 00:00:00.000"
"33000","9","28.0","27.00","1611141616","c54e34c49fc86a0ed725e5279d64f1716127dd0a789b15f2b71d1d25fecbb405","2021-01-20 00:00:00.000"
"51602","11","40.0","40.00","1612849114","814c66cc65741c1fcebf34a1dce57ec043663c829b4447d9e1181727db013926","2021-02-09 00:00:00.000"
"42752","5","20.0","20.00","1612062250","aa938abee3dc36642f305f4df9439a9ecd9cdf61dbea532da0f4d965d9a6ddea","2021-01-31 00:00:00.000"
"44181","9","15.0","15.00","1612133950","ad497d8a2c560b43fcc017ca72ad2ed870e91f2d200c745860dc58e379f9b6d0","2021-01-31 00:00:00.000"
"32733","2","12.0","12.00","1611129285","556dcbe7981e528cd5fdd47099e3cdf0ea32c6d89e08318b2a4394afb749588d","2021-01-20 00:00:00.000"
"43305","14","3.0","3.00","1612075031","de6105ff2348cfe6e1e7c763f3682219ba3ee2b25062d9ddbb2a2659cbc9b9e1","2021-01-31 00:00:00.000"
"42678","14","12.0","12.00","1612058218","831f2bd9fdf1782f1e9cd627bdfdc4334271a0375a4be6cb9f075044429fc2c4","2021-01-31 00:00:00.000"
"61780","10","2.0","2.00","1614155496","bef6729bd7575abc2660cbdecb74987ab86644bcb17c1fca35efb534a752cf76","2021-02-24 00:00:00.000"
"36001","14","10.0","10.00","1611457858","045781d8c301c2af9265d69d42427d1d3c9aeb938c8633dcae28012368213610","2021-01-24 00:00:00.000"
"35903","15","8.0","8.00","1611452793","5876fd7a220329333b0f813e6ff2efb029f88a97a70b17d54d8b429a7b9b6dcf","2021-01-24 00:00:00.000"
"64238","6","40.0","40.00","1614746600","0d8e2e49c9b141dec2589a2c141a838dff2ef9d3ca78e28cce2cc6bd8361f2c4","2021-03-03 00:00:00.000"
"1","1","10.0",,,"testtxn","2021-02-24 00:00:00.000"
"27700","9","7.0","7.00","1610605933","5d97fbc8d5e306b0507777e8193dd6185b0fe509bccf642a55f234127e9f9413","2021-01-14 00:00:00.000"
"64377","10","12.0","12.00","1614769759","e20606d17c9864d72d45bdfbb97d5ece20714234ff11681a2f366cf5345de0a3","2021-03-03 00:00:00.000"
"36368","9","40.0","40.00","1611469451","6e41cf40e92b719ef760e4a8163bf583b2cf413ca42658f540359be5defc5661","2021-01-24 00:00:00.000"
"36660","7","6.0","6.00","1611477643","bfae225010ce795f38b0ec8ab5fc5ed3752ce7abb722ae28fa1beafed9828486","2021-01-24 00:00:00.000"
"39107","7","10.0","10.00","1611731578","86a2b2ed7f67eaa3c457ebc1a45f529476757892355387578f8fc52a4fc59735","2021-01-27 00:00:00.000"
"64310","14","16.0","16.00","1614762375","ec101aeec42e532627136bfa0b90d8b99ed252f9f61d11bccc830c903d4eb4ce","2021-03-03 00:00:00.000"
"33027","9","40.0","40.00","1611149733","a37937a54f022df6424949103d5d828cee796c5317a10cb2ef82ed98eb9b77f9","2021-01-20 00:00:00.000"
"67212","6","1.0","1.00","1615409239","d578ba35088ab17f4bc04852d3cf07abfd4a7f83222239d2dbb4dabae964ace6","2021-03-10 00:00:00.000"
"56961","3","20.0","20.00","1613365778","cb7ea40aeee2b54d7c9bf3fe6dd21fb514d80d431f2e3a564a5a72d24fc14618","2021-02-15 00:00:00.000"
"64154","5","6.0","6.00","1614733097","b810804acb817befc6e44098b2e3df2e95ff8a55d8b946c1a414795dca5299ae","2021-03-03 00:00:00.000"
"61704","14","21.0","20.00","1614142062","98af0acf576225d7ef1de49cdc7fe62dce84baedcd8e709b9d8c82484f2457ac","2021-02-24 00:00:00.000"
"64269","14","13.0","13.00","1614752248","460bfc6fa1f90c611b671b6fae364653f0182c9b776d99bbf0d221d89bf023a0","2021-03-03 00:00:00.000"
"56802","5","6.0","6.00","1613355541","711988a75047a81ff1af9741336d3ac2680e559743fa104e77b528a0c1d5dc4d","2021-02-15 00:00:00.000"
"36865","15","2.0","2.00","1611483747","64ca884f0700058b7b78b33737f70793260317bfe819a77849783346c0a2ac79","2021-01-24 00:00:00.000"
"60760","6","1.0","1.00","1613954758","1ca5088bb7a7b904dfdf2ddf1b9021697f0d5b93d78d4f839de13de5edf501f5","2021-02-22 00:00:00.000"
"42628","11","5.0","5.00","1612054563","1871bab8b699552a5b6fee9a30f738d1129f09587c6b75a54e6a61cd18786cf1","2021-01-31 00:00:00.000"
"64146","19","6.0","6.00","1614731592","85619f7f527f48144d81acf9c1cbdf2c98ec3251429892710a05697396c41880","2021-03-03 00:00:00.000"
"61597","2","11.0","11.00","1614128972","d0735783c645a245ce0726c4c8189276452625ea752f0e0eabbaf62a5e28b63b","2021-02-24 00:00:00.000"
"43170","9","28.0","27.00","1612071838","f0b1f808073dc7991055e404635018322450d207d8f7e15ecee2d069d5567ce9","2021-01-31 00:00:00.000"
"43038","15","22.0","21.00","1612068364","a77733e186b25f192d80c8827b1c7bdf7a3b608174e1208db0908451d97afbdc","2021-01-31 00:00:00.000"
"58623","10","20.0","20.00","1613630206","ebbd1bf4756d1de74ab0113f7f3b383c907523cb5c7c2904a3d3aa6fc1bf6a2a","2021-02-18 00:00:00.000"
"60811","18","1.0","1.00","1613960744","b0a516d0fb5d0d2983da077159d716d5c0af842f06686591cad9800312172c9a","2021-02-22 00:00:00.000"
"58629","4","40.0","40.00","1613635001","a894e8ee0e53712fc7108fb032f16afbecd6084a0156a5ca11e1c2347c330c1c","2021-02-18 00:00:00.000"
"44057","16","51.0","50.00","1612095319","228c501d2ec7ce9360ca295260f496cbe4e25ebf45ddbe888259c572aecd8c7f","2021-01-31 00:00:00.000"
"66527","11","10.0","10.00","1615207374","2cffcec4cc6c3786c6a0112fe959249d6bdc779956884095ee0356383acb1fd9","2021-03-08 00:00:00.000"
"66514","7","8.0","8.00","1615206576","c9846b9030e3f73b07585311f56ac5b5e8811bc72cae68a320f6bebb2bf16ec0","2021-03-08 00:00:00.000"
"51798","15","10.0","10.00","1612864745","88d3c0b9af091332da486414aa6433ead68048002775640358e17b9dfef12f2e","2021-02-09 00:00:00.000"
"51647","11","20.0","20.00","1612852170","fd8b05aafd476ee880b42225217eab0b170c380d259c1c75e78c1b4103a50725","2021-02-09 00:00:00.000"
"1","1","44.0",,,"testtxn","2021-02-24 00:00:00.000"
"58628","7","8.0","8.00","1613632668","9fde421298e600f5543b61f68f1c6eeed3b62b6a7279e6f04e97ad0e7a02fe54","2021-02-18 00:00:00.000"
"1","1","1.0",,,"testtxn","2021-02-24 00:00:00.000"
"61684","7","1.0","1.00","1614139304","df0578376cfa16a4c6b5e9cb20f2d8d140c92cef83d509d14c0f5ff1b0352a0f","2021-02-24 00:00:00.000"
"61685","7","5.0","5.00","1614139319","a91d366e65e13b22eebab0072996fae5819b2b9e6240c8be4f186c4f7607696c","2021-02-24 00:00:00.000"
"67215","13","11.0","11.00","1615418456","6787a2ade9d51e2b2ebd2992fed347b8fd6c14e889d90129e3184b2c91b06956","2021-03-10 00:00:00.000"
"64197","11","11.0","11.00","1614741023","ce0d887435dcd4cb93ba6d43a2850718c9b68cfdf9a5cae79ec9fd84f62c9063","2021-03-03 00:00:00.000"
"64179","2","10.0","10.00","1614736931","c5db6005a899b72b6fefc1f2bb173e9904a785db08d1616f52c4fcbbd43392c3","2021-03-03 00:00:00.000"
"61866","15","10.0","10.00","1614167853","68833514568c405f704b0664249eed15cefadb78a56999ada6d416950d249299","2021-02-24 00:00:00.000"
